"time","temperature","temperature_prev","relative_humidity_prev","apparent_temp_prev","precipitation_prob_prev","precipitation_inch_prev","cloud_cover_perc_prev","visibility_prev","wind_speed_prev","uv_index_prev","sunshine_duration_prev"
"2025-05-09T15:00",65.1,64.2,57,62.9,12,0,4,79199.477,10.9,6.95,3600
"2025-05-09T16:00",65.5,65.1,55,63.5,18,0,4,79199.477,10.7,6.9,3600
"2025-05-09T17:00",64.8,65.5,54,63.1,18,0,4,79199.477,10.2,6.35,3600
"2025-05-09T18:00",62.3,64.8,55,61.3,18,0,4,79199.477,9.5,5.5,3600
"2025-05-09T19:00",58.6,62.3,60,58,18,0,13,79199.477,8.9,4.25,3600
"2025-05-09T20:00",55.1,58.6,68,54.6,18,0,23,79199.477,8.2,2.65,3600
"2025-05-09T21:00",52.2,55.1,75,51,18,0,32,79199.477,7.9,1.4,2653.54
"2025-05-09T22:00",49.6,52.2,79,48.2,17,0,55,79199.477,7,0.7,0
"2025-05-09T23:00",47.3,49.6,81,45.5,17,0,77,79199.477,6.1,0.25,0
"2025-05-10T00:00",45.7,47.3,83,43.3,17,0,100,79199.477,5.2,0,0
"2025-05-10T01:00",44.4,45.7,85,41.8,17,0,91,79199.477,4.2,0,0
"2025-05-10T02:00",43.4,44.4,87,40.8,17,0,82,79199.477,3.3,0,0
"2025-05-10T03:00",42.1,43.4,89,39.9,17,0,73,79199.477,2.6,0,0
"2025-05-10T04:00",41,42.1,90,38.6,14,0,81,79199.477,2.4,0,0
"2025-05-10T05:00",40.8,41,91,37.3,14,0,88,79199.477,2.5,0,0
"2025-05-10T06:00",42,40.8,91,37,14,0,96,79199.477,2.6,0,0
"2025-05-10T07:00",44.1,42,90,38.5,14,0,92,79199.477,2.4,0,0
"2025-05-10T08:00",46.8,44.1,88,40.9,14,0,89,79199.477,2.3,0,2041.79
"2025-05-10T09:00",50.6,46.8,85,43.9,14,0,85,79199.477,2.3,0.35,3600
"2025-05-10T10:00",55,50.6,80,48.1,15,0,90,79199.477,2.6,1.25,3600
"2025-05-10T11:00",58.5,55,74,52.6,15,0,95,79199.477,3.6,2.45,3600
"2025-05-10T12:00",60.6,58.5,69,57,15,0,100,79199.477,4.9,3.45,3600
"2025-05-10T13:00",61.9,60.6,66,59.7,15,0,100,79199.477,5.8,4.2,3600
"2025-05-10T14:00",62.4,61.9,65,60.8,15,0,100,79199.477,6.5,4.8,3600
"2025-05-10T15:00",62.2,62.4,66,61,15,0,100,79199.477,6.7,5.05,3600
"2025-05-10T16:00",61.2,62.2,69,60.5,25,0,100,79199.477,6.7,4.9,3600
"2025-05-10T17:00",60.1,61.2,74,59.4,25,0,100,79199.477,6.3,4.4,3600
"2025-05-10T18:00",58.8,60.1,78,58.8,25,0,100,79199.477,5.4,3.7,3600
"2025-05-10T19:00",57.5,58.8,80,58.1,25,0,100,79199.477,3.8,2.6,3600
"2025-05-10T20:00",56.3,57.5,81,57.2,25,0,100,79199.477,2.1,1.25,1594.26
"2025-05-10T21:00",55.5,56.3,82,56.1,25,0,100,79199.477,1.1,0.25,0
"2025-05-10T22:00",54.9,55.5,83,55,20,0,100,79199.477,1.6,0,0
"2025-05-10T23:00",54.3,54.9,83,53.7,20,0,100,79199.477,2.8,0,0
"2025-05-11T00:00",53.9,54.3,84,52.8,20,0,100,79199.477,3.4,0,0
"2025-05-11T01:00",53.6,53.9,86,52.6,20,0,100,79133.859,3,0,0
"2025-05-11T02:00",53.4,53.6,88,52.7,20,0,100,79002.625,2.4,0,0
"2025-05-11T03:00",53.3,53.4,90,52.9,20,0,100,78937.008,1.8,0,0
"2025-05-11T04:00",53.2,53.3,93,53.2,13,0.012,100,64238.844,1.2,0,0
"2025-05-11T05:00",53.3,53.2,96,53.6,13,0.012,100,49606.301,0.4,0,0
"2025-05-11T06:00",53.4,53.3,98,54,13,0.012,100,34908.137,0.3,0,0
"2025-05-11T07:00",53.8,53.4,99,54,13,0.02,100,24343.832,0.9,0,0
"2025-05-11T08:00",54.3,53.8,99,54.3,13,0.02,100,13845.145,1.3,0,0
"2025-05-11T09:00",55.2,54.3,99,54.9,13,0.02,100,3280.84,1.6,0,0
"2025-05-11T10:00",56.1,55.2,98,56.1,16,0.004,100,13123.359,1.2,0.15,0
"2025-05-11T11:00",56.9,56.1,97,57.5,16,0.004,100,22965.879,0.5,0.35,0
"2025-05-11T12:00",57.4,56.9,96,58.3,16,0.004,100,32808.398,0.9,0.55,0
"2025-05-11T13:00",57.9,57.4,95,58.3,16,0.004,100,48293.965,2.5,0.75,0
"2025-05-11T14:00",58.5,57.9,94,57.9,16,0.004,100,63713.91,4.7,0.9,0
"2025-05-11T15:00",59.4,58.5,93,58,16,0.004,100,79199.477,6.1,1.1,0
"2025-05-11T16:00",60.4,59.4,90,58.7,32,0,100,79199.477,6.5,1.35,0
"2025-05-11T17:00",60.8,60.4,87,59.7,32,0,100,79199.477,6.5,1.6,417.66
"2025-05-11T18:00",60.4,60.8,85,60.2,32,0,100,79199.477,6.3,1.7,1042.95
"2025-05-11T19:00",59.4,60.4,87,60.1,32,0,99,79199.477,5.5,1.5,1851.12
"2025-05-11T20:00",58.3,59.4,90,59.6,32,0,97,79199.477,4.4,1.1,2817.51
"2025-05-11T21:00",57.2,58.3,93,58.8,32,0,96,79199.477,3.6,0.75,1952.99
"2025-05-11T22:00",56.1,57.2,94,57.6,20,0,94,79199.477,3.2,0.45,0
"2025-05-11T23:00",54.9,56.1,95,56.3,20,0,92,79199.477,2.8,0.2,0
"2025-05-12T00:00",53.8,54.9,95,54.9,20,0,90,79199.477,2.6,0,0
"2025-05-12T01:00",52.8,53.8,95,53.6,20,0,61,79199.477,2.3,0,0
"2025-05-12T02:00",52,52.8,95,52.5,20,0,31,79199.477,1.8,0,0
"2025-05-12T03:00",51.2,52,95,51.5,20,0,2,79199.477,1.8,0,0
"2025-05-12T04:00",50.7,51.2,95,50.3,14,0,1,79199.477,2,0,0
"2025-05-12T05:00",50.9,50.7,95,49.4,14,0,1,79199.477,2.5,0,0
"2025-05-12T06:00",52.5,50.9,95,49.7,14,0,0,79199.477,2.8,0,0
"2025-05-12T07:00",55,52.5,94,51.5,14,0,0,79199.477,2.9,0,0
"2025-05-12T08:00",57.8,55,93,54.6,14,0,0,79199.477,3.1,0.05,2155.57
"2025-05-12T09:00",61.2,57.8,90,58,14,0,0,79199.477,3,0.45,3600
"2025-05-12T10:00",64.9,61.2,84,62,17,0,0,79199.477,2.9,1.4,3600
"2025-05-12T11:00",68,64.9,76,66.1,17,0,0,79199.477,2.7,2.65,3600
"2025-05-12T12:00",70.2,68,69,71.3,17,0,0,79199.477,2.7,3.9,3600
"2025-05-12T13:00",71.6,70.2,63,74.6,17,0,5,79199.477,2.9,5.1,3600
"2025-05-12T14:00",72.5,71.6,58,76.3,17,0,10,79199.477,3.2,6.3,3600
"2025-05-12T15:00",73.2,72.5,55,77,17,0,15,79199.477,3.5,6.95,3600
"2025-05-12T16:00",73.2,73.2,54,77.2,31,0,11,79199.477,3.4,6.9,3600
"2025-05-12T17:00",71.8,73.2,56,76.4,31,0,6,79199.477,3.6,6.35,3600
"2025-05-12T18:00",68.1,71.8,57,73.1,31,0,2,79199.477,3.7,5.5,3600
"2025-05-12T19:00",62.9,68.1,58,67.6,31,0,13,79199.477,3.4,4.25,3600
"2025-05-12T20:00",58.1,62.9,60,61.2,31,0,24,79199.477,3.2,2.65,3600
"2025-05-12T21:00",54.3,58.1,61,55.2,31,0,35,79199.477,3.8,1.4,2818.05
"2025-05-12T22:00",50.9,54.3,61,50.4,18,0,35,79199.477,4.3,0.7,0
"2025-05-12T23:00",48,50.9,61,46.2,18,0,35,79199.477,4.6,0.25,0
"2025-05-13T00:00",46,48,62,42.8,18,0,35,79199.477,4.8,0,0
"2025-05-13T01:00",44.4,46,65,40.9,18,0,23,79199.477,4,0,0
"2025-05-13T02:00",43.2,44.4,69,39.7,18,0,12,79199.477,3,0,0
"2025-05-13T03:00",42,43.2,72,38.6,18,0,0,79199.477,2.9,0,0
"2025-05-13T04:00",41.1,42,74,37.1,13,0,0,79199.477,3.5,0,0
"2025-05-13T05:00",41.2,41.1,76,35.8,13,0,0,79199.477,4.3,0,0
"2025-05-13T06:00",42.7,41.2,77,35.5,14,0,0,79199.477,5.4,0,0
"2025-05-13T07:00",45.3,42.7,76,36.8,15,0,0,79199.477,6.5,0,0
"2025-05-13T08:00",48.4,45.3,74,39.2,15,0,0,79199.477,7.8,0.05,2210.44
"2025-05-13T09:00",52,48.4,71,42.1,16,0,0,79199.477,8.9,0.45,3600
"2025-05-13T10:00",56.1,52,67,45,16,0,0,79199.477,11.5,1.4,3600
"2025-05-13T11:00",59.7,56.1,61,48.4,16,0,0,79199.477,14.2,2.7,3600
"2025-05-13T12:00",63.2,59.7,57,54,16,0,0,79199.477,14.2,3.95,3600
"2025-05-13T13:00",66.2,63.2,54,61.2,16,0,1,79199.477,9.5,5.2,3600
"2025-05-13T14:00",68.4,66.2,53,64.5,16,0,2,79199.477,11.5,6.35,3600
"2025-05-13T15:00",69.1,68.4,53,64.3,16,0,3,79199.477,17.6,7.05,3600
"2025-05-13T16:00",68.8,69.1,56,65,18,0,3,79199.477,18.3,7,3600
"2025-05-13T17:00",68.2,68.8,60,65.5,20,0,3,79199.477,16.1,6.4,3600
"2025-05-13T18:00",67.2,68.2,65,64.8,22,0,3,79199.477,14.6,5.55,3600
"2025-05-13T19:00",65.8,67.2,69,63,24,0,13,79199.477,15,4.25,3600
"2025-05-13T20:00",64.4,65.8,73,61.3,26,0,23,79199.477,15.9,2.65,3600
"2025-05-13T21:00",63.3,64.4,76,60.1,26,0,33,79199.477,15.5,1.35,2872.43
"2025-05-13T22:00",62.4,63.3,76,59.8,25,0,44,79199.477,12.6,0.65,0
"2025-05-13T23:00",61.2,62.4,75,60,22,0,56,79199.477,8.8,0.25,0
"2025-05-14T00:00",59.4,61.2,76,59.6,19,0,67,79199.477,6.3,0,0
"2025-05-14T01:00",57.4,59.4,80,58,16,0,59,79199.477,5.6,0,0
"2025-05-14T02:00",56,57.4,85,55.9,13,0,50,79199.477,5.6,0,0
"2025-05-14T03:00",55.2,56,89,54.3,10,0,42,79199.477,6,0,0
"2025-05-14T04:00",54.9,55.2,92,53.3,8,0,61,79199.477,6.5,0,0
"2025-05-14T05:00",55.4,54.9,94,53,8,0,80,79199.477,6.8,0,0
"2025-05-14T06:00",57,55.4,94,53.6,7,0,99,79199.477,7.1,0,0
"2025-05-14T07:00",59.5,57,92,55.6,6,0,91,79199.477,6.8,0,0
"2025-05-14T08:00",61.7,59.5,88,58.5,6,0,84,79199.477,6.7,0.1,2263.92
"2025-05-14T09:00",64,61.7,84,61,6,0,76,79199.477,6.9,0.4,3600
"2025-05-14T10:00",66.1,64,78,62.3,6,0,78,79199.477,9.2,1.35,3600
"2025-05-14T11:00",66.6,66.1,71,62.9,6,0,80,79199.477,12.5,2.5,3600
"2025-05-14T12:00",63.7,66.6,69,62.4,7,0,82,79199.477,14.6,3.15,3600
"2025-05-14T13:00",59.2,63.7,76,59.7,8,0.008,88,79199.477,14,2.6,3600
"2025-05-14T14:00",56.7,59.2,88,55.7,9,0.008,94,79199.477,12.5,1.5,1720.98
"2025-05-14T15:00",58.9,56.7,92,53.3,10,0.008,100,79199.477,11.3,0.85,0
"2025-05-14T16:00",63.2,58.9,82,55.3,12,0,89,79199.477,11.2,1.3,756.29
"2025-05-14T17:00",65.1,63.2,65,58.8,13,0,79,79199.477,11.3,2.2,3600
"2025-05-14T18:00",62.4,65.1,53,60.2,15,0,68,79199.477,10.3,2.75,3600
"2025-05-14T19:00",57.1,62.4,53,58,17,0,58,79199.477,7.3,2.55,3600
"2025-05-14T20:00",52.7,57.1,58,52.5,18,0,49,79199.477,6.5,2,3600
"2025-05-14T21:00",50.3,52.7,62,46.9,19,0,39,79199.477,8.1,1.45,2926.46
"2025-05-14T22:00",48.5,50.3,63,44.5,20,0,59,79199.477,7.1,0.9,169.22
"2025-05-14T23:00",46.6,48.5,64,43.5,20,0,80,79199.477,4.6,0.4,0
"2025-05-15T00:00",44.2,46.6,66,42.3,20,0,100,79199.477,2.6,0,0
"2025-05-15T01:00",41.6,44.2,71,40.1,20,0,82,79199.477,2,0,0
"2025-05-15T02:00",39.6,41.6,77,37,19,0,65,79199.477,2.8,0,0
"2025-05-15T03:00",38.3,39.6,82,34.7,19,0,47,79199.477,3.5,0,0
"2025-05-15T04:00",37.6,38.3,85,33.4,19,0,37,79199.477,3.5,0,0
"2025-05-15T05:00",38,37.6,86,32.7,18,0,26,79199.477,3.2,0,0
"2025-05-15T06:00",39.9,38,85,33.2,18,0,16,79199.477,3,0,0
"2025-05-15T07:00",42.8,39.9,82,35.3,17,0,14,79199.477,2.7,0,0
"2025-05-15T08:00",46.1,42.8,77,38.6,17,0,11,79199.477,2.5,0.05,2315.97
"2025-05-15T09:00",49.5,46.1,71,42.3,16,0,9,79199.477,2,0.45,3600
"2025-05-15T10:00",53.2,49.5,64,46.1,16,0,14,79199.477,1.4,1.4,3600
"2025-05-15T11:00",56.3,53.2,57,50.5,15,0,18,79199.477,0.6,2.65,3600
"2025-05-15T12:00",58.6,56.3,51,55.9,15,0,23,79199.477,0.7,3.9,3600
"2025-05-15T13:00",60.2,58.6,47,59.1,15,0,28,79199.477,1.7,5.1,3600
"2025-05-15T14:00",61.5,60.2,43,60.7,15,0,32,79199.477,3,6.25,3600
"2025-05-15T15:00",62.9,61.5,41,61.3,16,0,37,79199.477,4.5,6.9,3600
"2025-05-15T16:00",64,62.9,39,61.6,17,0,35,79199.477,5.6,6.85,3600
"2025-05-15T17:00",63.9,64,39,61.3,19,0,34,79199.477,6.6,6.3,3600
"2025-05-15T18:00",62,63.9,40,59.6,20,0,32,79199.477,6.9,5.45,3600
"2025-05-15T19:00",58.9,62,44,57,21,0,34,79199.477,6,4.2,3600
"2025-05-15T20:00",56,58.9,50,54.7,22,0,37,79199.477,4.5,2.7,3600
"2025-05-15T21:00",53.4,56,55,52.2,23,0,39,79199.477,3.3,1.45,2980.07
"2025-05-15T22:00",51,53.4,57,49.5,23,0,49,79199.477,2.9,0.7,144.19
"2025-05-15T23:00",48.6,51,59,46.8,22,0,60,79199.477,2.9,0.3,0
"2025-05-16T00:00",45.9,48.6,61,44.1,21,0,70,79199.477,3.1,0,0
"2025-05-16T01:00",43.2,45.9,65,41.3,20,0,48,79199.477,2.8,0,0
"2025-05-16T02:00",41,43.2,71,38.6,18,0,25,79199.477,2.6,0,0
"2025-05-16T03:00",39.4,41,75,36.2,16,0,3,79199.477,3,0,0
"2025-05-16T04:00",38.4,39.4,77,34.5,13,0,4,79199.477,2.9,0,0
"2025-05-16T05:00",38.5,38.4,78,33.4,10,0,5,79199.477,2.8,0,0
"2025-05-16T06:00",40.2,38.5,78,33.6,7,0,6,79199.477,2.7,0,0
"2025-05-16T07:00",43,40.2,76,35.4,4,0,17,79199.477,2.8,0,0
"2025-05-16T08:00",46.1,43,72,38.4,1,0,27,79199.477,2.8,0.1,2366.54
"2025-05-16T09:00",49.4,46.1,67,41.5,0,0,38,79199.477,3.1,0.45,3600
"2025-05-16T10:00",53,49.4,60,44.8,1,0,59,79199.477,3.4,1.25,3600
"2025-05-16T11:00",56.1,53,53,48.1,4,0,79,79199.477,4.3,2.35,3600
"2025-05-16T12:00",58.7,56.1,47,52,7,0,100,79199.477,4.8,3.45,3600
"2025-05-16T13:00",60.8,58.7,43,55.9,10,0,96,79199.477,5.2,4.7,3600
"2025-05-16T14:00",61.9,60.8,42,58.9,14,0,92,79199.477,6.4,6,3600
"2025-05-16T15:00",61.8,61.9,42,60.3,16,0,88,79199.477,6.7,6.7,3600
"2025-05-16T16:00",60.8,61.8,45,61,17,0,92,79199.477,3.8,6.4,3600
"2025-05-16T17:00",59,60.8,50,59.8,17,0,96,79199.477,1.1,5.45,3600
"2025-05-16T18:00",56.1,59,57,55.7,17,0,100,79199.477,4.2,4.4,3600
"2025-05-16T19:00",52.5,56.1,66,52.6,17,0,100,79199.477,5.2,3.35,3600
"2025-05-16T20:00",49.3,52.5,76,48.7,16,0,100,79199.477,5.9,2.15,3600
"2025-05-16T21:00",47.1,49.3,84,45.3,16,0,100,79199.477,6.3,1.2,3033.2
"2025-05-16T22:00",45.4,47.1,88,43.6,15,0,94,79199.477,4.7,0.6,0
"2025-05-16T23:00",43.9,45.4,91,42.8,15,0,88,79199.477,2.1,0.25,0
"2025-05-17T00:00",42.6,43.9,92,41.7,14,0,82,79199.477,0.5,0,0
"2025-05-17T01:00",41.4,42.6,92,38.9,13,0,55,79199.477,3.3,0,0
"2025-05-17T02:00",40.3,41.4,92,35.5,13,0,27,79199.477,7.8,0,0
"2025-05-17T03:00",39,40.3,91,32.9,13,0,0,79199.477,11,0,0
"2025-05-17T04:00",37.9,39,91,31.2,13,0,0,79199.477,11.4,0,0
"2025-05-17T05:00",37.8,37.9,91,30.2,14,0,0,79199.477,10.4,0,0
"2025-05-17T06:00",39.3,37.8,91,30.5,15,0,0,79199.477,9.5,0,0
"2025-05-17T07:00",41.8,39.3,90,32.3,16,0,0,79199.477,9.3,0,0
"2025-05-17T08:00",44.6,41.8,89,35.4,18,0,0,79199.477,9,0.05,2415.59
"2025-05-17T09:00",47.7,44.6,85,38.4,19,0,0,79199.477,9.3,0.45,3600
"2025-05-17T10:00",51.1,47.7,76,40.9,20,0,0,79199.477,10.7,1.4,3600
"2025-05-17T11:00",54.2,51.1,65,43.7,22,0,0,79199.477,12.5,2.65,3600
"2025-05-17T12:00",56.7,54.2,55,47.6,23,0,0,79199.477,13.5,3.9,3600
"2025-05-17T13:00",58.8,56.7,49,51.4,24,0,1,79199.477,12.8,5.1,3600
"2025-05-17T14:00",60.6,58.8,45,55,25,0,3,79199.477,11.2,6.3,3600
"2025-05-17T15:00",62.4,60.6,42,57.4,26,0,4,79199.477,10.1,6.95,3600
"2025-05-17T16:00",63.8,62.4,40,58.9,27,0,16,79199.477,9.7,6.85,3600
"2025-05-17T17:00",63.7,63.8,40,59.7,27,0,27,79199.477,9.4,6.25,3600
"2025-05-17T18:00",61.3,63.7,42,58.5,28,0,39,79199.477,9.1,5.4,3600
"2025-05-17T19:00",57.4,61.3,50,56,28,0,59,79199.477,8.2,4.15,3600
"2025-05-17T20:00",54,57.4,60,52.9,28,0,78,79199.477,6.9,2.65,3600
